region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
266,2014-01-01 00:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,5139,44
266,2014-01-01 00:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3507,8
266,2014-01-01 01:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 01:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3505,8
266,2014-01-01 02:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3505,8
266,2014-01-01 02:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 03:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 03:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 04:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 04:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 05:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 05:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 06:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 06:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 07:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 07:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 08:00:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3506,8
266,2014-01-01 08:30:00,0.000000,,,,,,64,0.4.7,9.684078,9.555743,3510,8
266,2014-01-01 09:00:00,0.000010,,,,,,64,0.4.7,9.684078,9.555743,3552,8
266,2014-01-01 09:30:00,0.003368,,,,,,64,0.4.7,9.684078,9.555743,3577,8
266,2014-01-01 10:00:00,0.010085,,,,,,64,0.4.7,9.684078,9.555743,3580,8
266,2014-01-01 10:30:00,0.018510,,,,,,64,0.4.7,9.684078,9.555743,3565,8
266,2014-01-01 11:00:00,0.029271,,,,,,64,0.4.7,9.684078,9.555743,3563,8
266,2014-01-01 11:30:00,0.009097,,,,,,64,0.4.7,9.684078,9.555743,3558,8
266,2014-01-01 12:00:00,0.084573,,,,,,64,0.4.7,9.684078,9.555743,3566,8
266,2014-01-01 12:30:00,0.083897,,,,,,64,0.4.7,9.684078,9.555743,3576,8
266,2014-01-01 13:00:00,0.197533,,,,,,64,0.4.7,9.684078,9.555743,3577,8
266,2014-01-01 13:30:00,0.306831,,,,,,64,0.4.7,9.684078,9.555743,3570,8
266,2014-01-01 14:00:00,0.290115,,,,,,64,0.4.7,9.684078,9.555743,3579,8
