region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
0,2014-01-01 00:00:00,0,,,,,,46,0.1.5b,2913,2878,4544,4
0,2014-01-01 00:30:00,0,,,,,,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 01:00:00,0,,,,,,46,0.1.5b,2913,2878,2878,2
0,2014-01-01 01:30:00,0,,,,,,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 02:00:00,0,,,,,,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 02:30:00,0.00147,,5360,,0,0.00389,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 03:00:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 03:30:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 04:00:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 04:30:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 05:00:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 05:30:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 06:00:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 06:30:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 07:00:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 07:30:00,0.0012,,5360,,0,0.00318,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 08:00:00,0.00137,,4730,,0,0.00336,46,0.1.5b,2913,2878,2877,2
0,2014-01-01 08:30:00,0.031,,1650,,0.0154,0.0467,46,0.1.5b,2913,2878,2890,2
0,2014-01-01 09:00:00,2.75,,231,,2.56,2.95,46,0.1.5b,2913,2878,2981,2
0,2014-01-01 09:30:00,18.8,,141,,18,19.6,46,0.1.5b,2913,2878,2986,2
0,2014-01-01 10:00:00,37.6,,123,,36.2,39,46,0.1.5b,2913,2878,3007,2
0,2014-01-01 10:30:00,40.8,,106,,39.5,42.1,46,0.1.5b,2913,2878,3016,2
0,2014-01-01 11:00:00,46.4,,98.9,,45.1,47.8,46,0.1.5b,2913,2878,3016,2
0,2014-01-01 11:30:00,43.9,,88.8,,42.7,45.1,46,0.1.5b,2913,2878,3005,2
